SEQ_EQUIPE;CO_MUNICIPIO;UF;REGIAO;TIPO;CONFORME;PROBLEMAS
1494775;352220;SP;Sudeste;EMAD I;False;ENFERMEIRO
1520466;250440;PB;Nordeste;EMAD II;True;
1520903;250440;PB;Nordeste;EMAP;True;
1514156;351280;SP;Sudeste;EMAD I;True;
1516035;351280;SP;Sudeste;EMAP;True;
1529528;432260;RS;Sul;EMAD I;True;
1529854;432260;RS;Sul;EMAP;True;
1602888;241440;RN;Nordeste;EMAD II;True;
1625772;261310;PE;Nordeste;EMAP;True;
1533983;150613;PA;Norte;EMAP;True;
1533754;150613;PA;Norte;EMAD I;True;
1655507;251230;PB;Nordeste;EMAD II;True;
1573276;230690;CE;Nordeste;EMAP;True;
2131633;291480;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2131641;291480;BA;Nordeste;EMAD I;True;
2131668;291480;BA;Nordeste;EMAD I;True;
1604376;521523;GO;Centro-Oeste;EMAD I;True;
1604384;521523;GO;Centro-Oeste;EMAP;True;
383473;410690;PR;Sul;EMAP;True;
1675028;431800;RS;Sul;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
1617931;150553;PA;Norte;EMAD I;True;
1544950;290120;BA;Nordeste;EMAD II;True;
1545086;290120;BA;Nordeste;EMAP;True;
1595024;310740;MG;Sudeste;EMAP;True;
1595032;310740;MG;Sudeste;EMAD I;False;FISIO_OU_AS
1466100;291920;BA;Nordeste;EMAD I;True;
1665502;291920;BA;Nordeste;EMAP;True;
1619837;330390;RJ;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
348899;354580;SP;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
348929;354580;SP;Sudeste;EMAP;True;
2131706;330550;RJ;Sudeste;EMAD II;True;
301248;330455;RJ;Sudeste;EMAD I;False;ENFERMEIRO
1541137;431490;RS;Sul;EMAD I;False;ENFERMEIRO
1541145;431490;RS;Sul;EMAD I;False;ENFERMEIRO
1541153;431490;RS;Sul;EMAD I;False;ENFERMEIRO
1541161;431490;RS;Sul;EMAD I;False;ENFERMEIRO
1674382;431490;RS;Sul;EMAD I;False;ENFERMEIRO
1674390;431490;RS;Sul;EMAP;True;
277258;317070;MG;Sudeste;EMAD I;False;MEDICO
1706896;316960;MG;Sudeste;EMAD II;True;
1706918;316960;MG;Sudeste;EMAP;True;
2244756;522040;GO;Centro-Oeste;EMAD II;True;
2244381;522040;GO;Centro-Oeste;EMAP;True;
2246643;351550;SP;Sudeste;EMAD I;True;
2246651;351550;SP;Sudeste;EMAP;True;
2241803;351770;SP;Sudeste;EMAP;True;
2219506;150620;PA;Norte;EMAD I;False;ENFERMEIRO
2167654;260090;PE;Nordeste;EMAP;True;
1528254;260290;PE;Nordeste;EMAD I;True;
1528262;260290;PE;Nordeste;EMAP;True;
1706225;231350;CE;Nordeste;EMAD I;True;
1564897;231025;CE;Nordeste;EMAD II;False;TECNICO_ENFERMAGEM,FISIO_OU_AS
1564900;231025;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
1625128;250370;PB;Nordeste;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
1707396;316040;MG;Sudeste;EMAP;True;
1589091;350570;SP;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
1697447;250070;PB;Nordeste;EMAD II;True;
1520687;291010;BA;Nordeste;EMAD II;True;
1520695;291010;BA;Nordeste;EMAP;True;
1511750;355220;SP;Sudeste;EMAD I;False;ENFERMEIRO
1511777;355220;SP;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
1677314;240780;RN;Nordeste;EMAD II;True;
323934;350950;SP;Sudeste;EMAD I;True;
323942;350950;SP;Sudeste;EMAP;True;
1677713;311120;MG;Sudeste;EMAD I;True;
1677721;311120;MG;Sudeste;EMAP;True;
2236508;210300;MA;Nordeste;EMAD I;True;
2236516;210300;MA;Nordeste;EMAD I;False;ENFERMEIRO
2236524;210300;MA;Nordeste;EMAP;True;
1530526;230970;CE;Nordeste;EMAD I;False;ENFERMEIRO
1530534;230970;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1656805;310620;MG;Sudeste;EMAP;True;
2214628;355030;SP;Sudeste;EMAP;True;
2215837;355030;SP;Sudeste;EMAP;True;
352276;354880;SP;Sudeste;EMAD I;True;
352268;354880;SP;Sudeste;EMAP;True;
1708775;354880;SP;Sudeste;EMAD I;False;ENFERMEIRO
1679716;312230;MG;Sudeste;EMAP;True;
1510789;352940;SP;Sudeste;EMAP;True;
1661833;270830;AL;Nordeste;EMAP;True;
1661841;270830;AL;Nordeste;EMAD II;True;
1627562;350635;SP;Sudeste;EMAD I;True;
1503057;231020;CE;Nordeste;EMAD II;True;
1476777;410690;PR;Sul;EMAD I;True;
1502867;240020;RN;Nordeste;EMAD I;True;
1502875;240020;RN;Nordeste;EMAP;True;
1709682;410690;PR;Sul;EMAD I;False;ENFERMEIRO
1566806;354940;SP;Sudeste;EMAD I;False;ENFERMEIRO
225738;310620;MG;Sudeste;EMAD I;False;FISIO_OU_AS
1656686;310620;MG;Sudeste;EMAP;True;
2237911;260600;PE;Nordeste;EMAD I;True;
2237946;260600;PE;Nordeste;EMAP;True;
2220520;210230;MA;Nordeste;EMAD II;True;
1548891;522185;GO;Centro-Oeste;EMAD I;False;ENFERMEIRO
1548948;522185;GO;Centro-Oeste;EMAP;True;
2151928;210005;MA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1589539;120040;AC;Norte;EMAD I;True;
1930060;293135;BA;Nordeste;EMAD I;True;
1517759;293135;BA;Nordeste;EMAD I;True;
1517767;293135;BA;Nordeste;EMAP;True;
230014;310620;MG;Sudeste;EMAD I;True;
1610023;355030;SP;Sudeste;EMAD I;True;
1511661;352250;SP;Sudeste;EMAD I;False;ENFERMEIRO
140341;260410;PE;Nordeste;EMAD I;True;
1505106;150810;PA;Norte;EMAD I;False;TECNICO_ENFERMAGEM
1636499;292550;BA;Nordeste;EMAD II;True;
1701274;292550;BA;Nordeste;EMAP;True;
363103;355030;SP;Sudeste;EMAD I;True;
310395;330455;RJ;Sudeste;EMAD I;False;ENFERMEIRO
1619527;291160;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
1545450;260790;PE;Nordeste;EMAP;True;
1655051;260790;PE;Nordeste;EMAP;True;
1703870;150090;PA;Norte;EMAD I;True;
1704893;150090;PA;Norte;EMAP;True;
1620371;313670;MG;Sudeste;EMAD I;True;
246670;312980;MG;Sudeste;EMAD I;True;
1476246;312980;MG;Sudeste;EMAP;True;
2165090;150650;PA;Norte;EMAD I;False;ENFERMEIRO
1675230;280540;SE;Nordeste;EMAD II;True;
1675265;280540;SE;Nordeste;EMAP;True;
1500465;314330;MG;Sudeste;EMAP;True;
1500961;314330;MG;Sudeste;EMAD I;True;
2295512;270100;AL;Nordeste;EMAD II;True;
2280159;230700;CE;Nordeste;EMAD II;True;
1656635;310620;MG;Sudeste;EMAD I;True;
2232901;293015;BA;Nordeste;EMAD II;True;
2232952;293015;BA;Nordeste;EMAP;True;
2230046;330250;RJ;Sudeste;EMAD I;True;
1566350;291770;BA;Nordeste;EMAD II;True;
1566369;291770;BA;Nordeste;EMAP;True;
2210037;220220;PI;Nordeste;EMAP;True;
2241374;150442;PA;Norte;EMAD I;True;
2215470;510760;MT;Centro-Oeste;EMAD I;False;ENFERMEIRO
2215578;510760;MT;Centro-Oeste;EMAP;True;
2241382;150442;PA;Norte;EMAP;True;
2187302;211020;MA;Nordeste;EMAD II;True;
1546686;352010;SP;Sudeste;EMAD II;False;TECNICO_ENFERMAGEM
2256096;130260;AM;Norte;EMAP;True;
310204;330455;RJ;Sudeste;EMAP;True;
36420;170210;TO;Norte;EMAD I;False;MEDICO
36439;170210;TO;Norte;EMAP;True;
337552;352710;SP;Sudeste;EMAD I;True;
1573608;313580;MG;Sudeste;EMAP;True;
1706586;353390;SP;Sudeste;EMAD I;True;
1675834;240420;RN;Nordeste;EMAP;True;
355240;355030;SP;Sudeste;EMAD I;True;
1620770;315120;MG;Sudeste;EMAP;True;
1609556;350840;SP;Sudeste;EMAD I;True;
1610333;350840;SP;Sudeste;EMAP;True;
1600982;351570;SP;Sudeste;EMAD I;True;
1616579;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
1708538;261250;PE;Nordeste;EMAP;True;
1661957;352850;SP;Sudeste;EMAD I;True;
2214318;430463;RS;Sul;EMAD I;False;TECNICO_ENFERMAGEM
2174553;316870;MG;Sudeste;EMAD I;True;
2175045;316870;MG;Sudeste;EMAP;True;
1708546;314180;MG;Sudeste;EMAD II;True;
2219956;251670;PB;Nordeste;EMAP;True;
2233916;410690;PR;Sul;EMAD I;False;ENFERMEIRO
2287048;354340;SP;Sudeste;EMAD I;True;
2264366;231180;CE;Nordeste;EMAD I;True;
2270994;521800;GO;Centro-Oeste;EMAD I;False;ENFERMEIRO
1596292;230170;CE;Nordeste;EMAD II;True;
1602896;241440;RN;Nordeste;EMAP;True;
1553321;150795;PA;Norte;EMAD I;False;ENFERMEIRO
1558501;150795;PA;Norte;EMAP;True;
1551655;230580;CE;Nordeste;EMAD I;True;
1699970;230580;CE;Nordeste;EMAP;True;
2161168;293230;BA;Nordeste;EMAD II;True;
2161176;293230;BA;Nordeste;EMAP;True;
1679740;310160;MG;Sudeste;EMAD I;True;
1491202;313760;MG;Sudeste;EMAD I;True;
1619985;313130;MG;Sudeste;EMAD I;True;
1679759;310160;MG;Sudeste;EMAP;True;
1517902;355030;SP;Sudeste;EMAD I;True;
1622358;350210;SP;Sudeste;EMAD I;True;
1678841;350210;SP;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
320943;350760;SP;Sudeste;EMAD I;False;ENFERMEIRO
320951;350760;SP;Sudeste;EMAP;True;
1616617;355210;SP;Sudeste;EMAD II;True;
1616625;355210;SP;Sudeste;EMAP;True;
1620657;260170;PE;Nordeste;EMAD I;False;ENFERMEIRO
1549413;315180;MG;Sudeste;EMAD I;True;
1549421;315180;MG;Sudeste;EMAP;True;
1470299;330490;RJ;Sudeste;EMAD I;True;
1469665;330490;RJ;Sudeste;EMAD I;True;
1714112;311940;MG;Sudeste;EMAD I;True;
210234;292740;BA;Nordeste;EMAD I;True;
2224313;241260;RN;Nordeste;EMAD II;True;
1563955;352940;SP;Sudeste;EMAD I;False;FISIO_OU_AS
1579835;316553;MG;Sudeste;EMAD II;True;
1498096;292860;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
1672444;150140;PA;Norte;EMAD I;False;MEDICO,ENFERMEIRO,TECNICO_ENFERMAGEM,FISIO_OU_AS
1672452;150140;PA;Norte;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1478451;352470;SP;Sudeste;EMAD I;True;
1478478;352470;SP;Sudeste;EMAP;True;
1591274;530010;DF;Centro-Oeste;EMAP;False;CHS_TOTAL_INSUFICIENTE
1481983;530010;DF;Centro-Oeste;EMAD I;True;
1509977;270860;AL;Nordeste;EMAD I;True;
1509993;270860;AL;Nordeste;EMAP;True;
134309;260005;PE;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
1546643;260880;PE;Nordeste;EMAD II;True;
2094517;260880;PE;Nordeste;EMAP;True;
2230100;290560;BA;Nordeste;EMAD II;False;FISIO_OU_AS
2230119;290560;BA;Nordeste;EMAP;True;
1507524;231140;CE;Nordeste;EMAP;True;
1709712;314790;MG;Sudeste;EMAD I;True;
1682865;520995;GO;Centro-Oeste;EMAD II;False;FISIO_OU_AS
1617117;330045;RJ;Sudeste;EMAD I;True;
1617125;330045;RJ;Sudeste;EMAP;True;
1565958;520860;GO;Centro-Oeste;EMAD I;True;
1565966;520860;GO;Centro-Oeste;EMAP;True;
2492520;251445;PB;Nordeste;EMAP-R;True;
2491060;311440;MG;Sudeste;EMAP;False;CHS_TOTAL_INSUFICIENTE
1669680;231310;CE;Nordeste;EMAD II;True;
1669699;231310;CE;Nordeste;EMAP;True;
1515748;130260;AM;Norte;EMAD I;True;
1515756;130260;AM;Norte;EMAP;True;
2491362;150060;PA;Norte;EMAD I;True;
1708597;314800;MG;Sudeste;EMAD I;False;ENFERMEIRO
226637;310620;MG;Sudeste;EMAD I;True;
1656732;310620;MG;Sudeste;EMAP;True;
2201089;430440;RS;Sul;EMAD I;True;
2237687;241150;RN;Nordeste;EMAP;True;
1478281;317010;MG;Sudeste;EMAD I;True;
1525948;230730;CE;Nordeste;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
1618245;150150;PA;Norte;EMAP;True;
1618237;150150;PA;Norte;EMAD I;True;
1650351;250320;PB;Nordeste;EMAD I;False;ENFERMEIRO
1650386;250320;PB;Nordeste;EMAP;True;
1542303;130185;AM;Norte;EMAP;True;
1589385;150140;PA;Norte;EMAD I;True;
1698818;310900;MG;Sudeste;EMAD I;True;
438952;500270;MS;Centro-Oeste;EMAP;True;
438944;500270;MS;Centro-Oeste;EMAD I;True;
1667386;150720;PA;Norte;EMAD II;True;
1667378;150720;PA;Norte;EMAP;True;
1510592;500270;MS;Centro-Oeste;EMAD I;True;
1710141;430160;RS;Sul;EMAD I;True;
1571494;292300;BA;Nordeste;EMAD I;False;ENFERMEIRO
1571508;292300;BA;Nordeste;EMAP;True;
1709119;522020;GO;Centro-Oeste;EMAD II;True;
1709127;522020;GO;Centro-Oeste;EMAP;True;
363324;355030;SP;Sudeste;EMAP;True;
1709720;353390;SP;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
342149;353470;SP;Sudeste;EMAD I;True;
342157;353470;SP;Sudeste;EMAP;True;
2195739;430660;RS;Sul;EMAD II;True;
140376;260410;PE;Nordeste;EMAD I;True;
1681710;520350;GO;Centro-Oeste;EMAD II;False;MEDICO
1681729;520350;GO;Centro-Oeste;EMAP;True;
2497441;312020;MG;Sudeste;EMAP-R;True;
2304333;150445;PA;Norte;EMAD II;True;
2308223;260290;PE;Nordeste;EMAD II;False;TECNICO_ENFERMAGEM
2992;110030;RO;Norte;EMAD I;True;
3018;110030;RO;Norte;EMAP;True;
1603671;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
1523880;230730;CE;Nordeste;EMAD I;False;ENFERMEIRO
1696351;312780;MG;Sudeste;EMAP;True;
1696378;312780;MG;Sudeste;EMAD II;True;
1583611;315670;MG;Sudeste;EMAD I;True;
1616366;315670;MG;Sudeste;EMAP;True;
1543776;350330;SP;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
1543806;350330;SP;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
1484060;270430;AL;Nordeste;EMAD I;True;
1484095;270430;AL;Nordeste;EMAP;True;
1484087;270430;AL;Nordeste;EMAD I;True;
1484109;270430;AL;Nordeste;EMAP;True;
1484079;270430;AL;Nordeste;EMAD I;True;
85405;230420;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1534467;210480;MA;Nordeste;EMAD I;True;
1534475;210480;MA;Nordeste;EMAP;True;
1510037;280120;SE;Nordeste;EMAD II;True;
1510045;280120;SE;Nordeste;EMAP;True;
1551809;221100;PI;Nordeste;EMAD I;True;
350516;354850;SP;Sudeste;EMAD I;True;
1589199;354850;SP;Sudeste;EMAP;True;
1591258;354850;SP;Sudeste;EMAD I;True;
1591266;354850;SP;Sudeste;EMAD I;True;
1469622;330490;RJ;Sudeste;EMAD I;True;
1469924;330490;RJ;Sudeste;EMAP;True;
1469789;330490;RJ;Sudeste;EMAD I;True;
1469932;330490;RJ;Sudeste;EMAP;True;
2224992;150170;PA;Norte;EMAD I;True;
2225018;150170;PA;Norte;EMAP;True;
2225387;210770;MA;Nordeste;EMAD II;True;
2225395;210770;MA;Nordeste;EMAP;True;
1551620;150812;PA;Norte;EMAD I;False;ENFERMEIRO
1551639;150812;PA;Norte;EMAP;True;
1596357;520870;GO;Centro-Oeste;EMAD I;True;
1489771;292530;BA;Nordeste;EMAD I;True;
1697617;355410;SP;Sudeste;EMAD I;True;
167010;270470;AL;Nordeste;EMAP;True;
1503596;270915;AL;Nordeste;EMAD I;True;
1503618;270915;AL;Nordeste;EMAP;True;
1545558;261300;PE;Nordeste;EMAD I;False;MEDICO,ENFERMEIRO
1528963;292640;BA;Nordeste;EMAD II;True;
1528971;292640;BA;Nordeste;EMAP;True;
1667394;150405;PA;Norte;EMAD II;True;
1654969;270710;AL;Nordeste;EMAD II;True;
1654977;270710;AL;Nordeste;EMAP;True;
1708031;292950;BA;Nordeste;EMAD I;True;
2256223;350190;SP;Sudeste;EMAD I;False;ENFERMEIRO
1672193;220370;PI;Nordeste;EMAD II;True;
1672207;220370;PI;Nordeste;EMAP;True;
2201372;240830;RN;Nordeste;EMAP;True;
2242877;521120;GO;Centro-Oeste;EMAD II;False;FISIO_OU_AS
2242885;521120;GO;Centro-Oeste;EMAP;True;
2247852;291210;BA;Nordeste;EMAD II;True;
1505149;150810;PA;Norte;EMAP;False;POUCAS_CATEGORIAS_NS
1566377;500320;MS;Centro-Oeste;EMAD I;False;TECNICO_ENFERMAGEM
1566385;500320;MS;Centro-Oeste;EMAP;True;
1480359;314480;MG;Sudeste;EMAP;True;
1481835;314480;MG;Sudeste;EMAD I;True;
1522620;291465;BA;Nordeste;EMAP;True;
1617559;292360;BA;Nordeste;EMAP;True;
1550438;330420;RJ;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
1550446;330420;RJ;Sudeste;EMAP;True;
1600885;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
1654586;270770;AL;Nordeste;EMAP;True;
1488945;130260;AM;Norte;EMAD I;True;
1524356;130260;AM;Norte;EMAD I;True;
1488953;130260;AM;Norte;EMAP;True;
292478;330200;RJ;Sudeste;EMAD I;True;
1480618;330200;RJ;Sudeste;EMAP;True;
2283794;280130;SE;Nordeste;EMAP;True;
2216582;150815;PA;Norte;EMAD II;True;
2216590;150815;PA;Norte;EMAP;True;
2266938;430750;RS;Sul;EMAD II;True;
1677594;240830;RN;Nordeste;EMAD II;True;
1676636;270450;AL;Nordeste;EMAD II;True;
1769650;270450;AL;Nordeste;EMAP;True;
1689142;351640;SP;Sudeste;EMAP;True;
1690116;500830;MS;Centro-Oeste;EMAD I;True;
2202484;241120;RN;Nordeste;EMAD II;False;MEDICO
1630628;351640;SP;Sudeste;EMAD I;True;
1498916;351880;SP;Sudeste;EMAD I;False;ENFERMEIRO
310425;330455;RJ;Sudeste;EMAD I;False;ENFERMEIRO
229997;310620;MG;Sudeste;EMAP;True;
1555715;210330;MA;Nordeste;EMAD I;True;
1555723;210330;MA;Nordeste;EMAP;True;
2292106;421820;SC;Sul;EMAD I;True;
2293005;230320;CE;Nordeste;EMAP;True;
2228084;130260;AM;Norte;EMAD I;True;
1530771;354020;SP;Sudeste;EMAD I;False;ENFERMEIRO
378682;410480;PR;Sul;EMAD I;True;
378674;410480;PR;Sul;EMAD I;True;
1486926;410480;PR;Sul;EMAD I;True;
378666;410480;PR;Sul;EMAP;True;
1514334;313330;MG;Sudeste;EMAP;True;
1699903;270570;AL;Nordeste;EMAD II;True;
2271842;210420;MA;Nordeste;EMAD II;True;
2271826;210420;MA;Nordeste;EMAP;True;
2510367;311080;MG;Sudeste;EMAP-R;True;
2260417;260900;PE;Nordeste;EMAD II;True;
2264498;250070;PB;Nordeste;EMAP;True;
2293838;313380;MG;Sudeste;EMAD I;False;ENFERMEIRO
1706926;312980;MG;Sudeste;EMAD I;True;
1700901;270510;AL;Nordeste;EMAD II;True;
210145;292740;BA;Nordeste;EMAP;True;
1481436;292530;BA;Nordeste;EMAD I;True;
1493809;292530;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
113255;240810;RN;Nordeste;EMAD I;True;
113271;240810;RN;Nordeste;EMAP;True;
1490214;110002;RO;Norte;EMAP;True;
1490192;110002;RO;Norte;EMAD I;True;
1607863;172100;TO;Norte;EMAD I;True;
1607855;172100;TO;Norte;EMAP;True;
1680587;314390;MG;Sudeste;EMAD I;True;
1562568;432160;RS;Sul;EMAD I;False;ENFERMEIRO
1521454;220550;PI;Nordeste;EMAD II;True;
1527320;220550;PI;Nordeste;EMAP;True;
1708481;230075;CE;Nordeste;EMAD I;True;
1708503;230075;CE;Nordeste;EMAP;True;
1704524;290690;BA;Nordeste;EMAD II;True;
1709135;250400;PB;Nordeste;EMAD I;True;
1709143;250400;PB;Nordeste;EMAD I;True;
1709151;250400;PB;Nordeste;EMAD I;True;
1709178;250400;PB;Nordeste;EMAP;True;
1620142;293320;BA;Nordeste;EMAD I;True;
1620150;293320;BA;Nordeste;EMAP;True;
1575589;240890;RN;Nordeste;EMAD II;True;
1535943;330045;RJ;Sudeste;EMAD I;True;
1575597;240890;RN;Nordeste;EMAP;True;
1675907;353350;SP;Sudeste;EMAD I;False;ENFERMEIRO
2217872;230100;CE;Nordeste;EMAP;True;
2512351;220455;PI;Nordeste;EMAP-R;True;
2246619;312430;MG;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
330418;351870;SP;Sudeste;EMAD I;True;
330388;351870;SP;Sudeste;EMAP;True;
1706691;310940;MG;Sudeste;EMAD II;True;
1708619;314800;MG;Sudeste;EMAP;True;
1471651;355710;SP;Sudeste;EMAD I;True;
1471678;355710;SP;Sudeste;EMAP;True;
232459;310670;MG;Sudeste;EMAD I;True;
1706748;311230;MG;Sudeste;EMAD II;True;
1706756;311230;MG;Sudeste;EMAP;True;
1560778;150543;PA;Norte;EMAD II;True;
50598;210530;MA;Nordeste;EMAD I;True;
50601;210530;MA;Nordeste;EMAP;True;
1675478;270640;AL;Nordeste;EMAD II;True;
1675486;270640;AL;Nordeste;EMAP;True;
458406;520870;GO;Centro-Oeste;EMAP;True;
1535811;270940;AL;Nordeste;EMAD II;True;
1535838;270940;AL;Nordeste;EMAP;True;
2208296;412770;PR;Sul;EMAD I;True;
2208318;412770;PR;Sul;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2147513;292950;BA;Nordeste;EMAP;True;
1481363;353080;SP;Sudeste;EMAD I;True;
1506528;353080;SP;Sudeste;EMAP;True;
52;313170;MG;Sudeste;EMAP;True;
51;313170;MG;Sudeste;EMAD I;False;FISIO_OU_AS
1709097;351620;SP;Sudeste;EMAD I;False;ENFERMEIRO
1709100;351620;SP;Sudeste;EMAP;True;
1623389;250110;PB;Nordeste;EMAP;True;
1531557;221130;PI;Nordeste;EMAP;True;
1477285;330010;RJ;Sudeste;EMAD I;True;
1477390;330010;RJ;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
1669648;330380;RJ;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
310387;330455;RJ;Sudeste;EMAP;True;
2258021;311800;MG;Sudeste;EMAP;True;
1707418;316040;MG;Sudeste;EMAD II;True;
2284529;150430;PA;Norte;EMAP;True;
2284537;150430;PA;Norte;EMAD II;True;
2277476;293290;BA;Nordeste;EMAP;True;
308382;330455;RJ;Sudeste;EMAP;True;
308366;330455;RJ;Sudeste;EMAD I;False;ENFERMEIRO
1701592;430940;RS;Sul;EMAD II;True;
2189305;530010;DF;Centro-Oeste;EMAD I;True;
2215314;150034;PA;Norte;EMAP;True;
353566;354980;SP;Sudeste;EMAD I;True;
353558;354980;SP;Sudeste;EMAP;True;
1486810;354980;SP;Sudeste;EMAD I;True;
1714678;310350;MG;Sudeste;EMAP;True;
1714651;310350;MG;Sudeste;EMAD I;True;
1527762;354980;SP;Sudeste;EMAD I;True;
377031;410370;PR;Sul;EMAD I;False;ENFERMEIRO
1585568;330045;RJ;Sudeste;EMAD I;True;
1678310;270240;AL;Nordeste;EMAD I;True;
1715917;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
1481800;330510;RJ;Sudeste;EMAP;True;
1481932;330510;RJ;Sudeste;EMAD I;True;
1481819;330510;RJ;Sudeste;EMAP;True;
1472801;330560;RJ;Sudeste;EMAD II;False;TECNICO_ENFERMAGEM,FISIO_OU_AS
1472925;330560;RJ;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1531042;521890;GO;Centro-Oeste;EMAD II;True;
1537393;521890;GO;Centro-Oeste;EMAP;True;
22829;150240;PA;Norte;EMAD I;False;ENFERMEIRO
22837;150240;PA;Norte;EMAP;True;
2310279;150470;PA;Norte;EMAP;True;
2311321;432120;RS;Sul;EMAD I;False;ENFERMEIRO
2285800;292740;BA;Nordeste;EMAD II;True;
2308665;292740;BA;Nordeste;EMAP;True;
2302608;290240;BA;Nordeste;EMAD II;True;
2302616;290240;BA;Nordeste;EMAP;True;
2308215;261070;PE;Nordeste;EMAP;True;
1655000;172100;TO;Norte;EMAD I;True;
2240513;520790;GO;Centro-Oeste;EMAD II;True;
2525941;290310;BA;Nordeste;EMAP-R;True;
2388863;410690;PR;Sul;EMAD I;False;ENFERMEIRO
2309459;261000;PE;Nordeste;EMAD I;False;ENFERMEIRO
2338092;311000;MG;Sudeste;EMAD I;True;
2333856;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
2386917;292740;BA;Nordeste;EMAD I;True;
367893;355030;SP;Sudeste;EMAD I;True;
2332000;230370;CE;Nordeste;EMAD I;True;
2449978;292740;BA;Nordeste;EMAD I;True;
290343;330100;RJ;Sudeste;EMAD I;True;
2360535;261320;PE;Nordeste;EMAP;True;
1595210;230765;CE;Nordeste;EMAD I;True;
1595229;230765;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
1656627;310620;MG;Sudeste;EMAD I;True;
2308525;231240;CE;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
1666215;355030;SP;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
1705067;510340;MT;Centro-Oeste;EMAD I;True;
2397013;351100;SP;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
2319330;150190;PA;Norte;EMAP;True;
2319322;150190;PA;Norte;EMAD II;True;
2304872;330185;RJ;Sudeste;EMAD I;True;
2395789;292740;BA;Nordeste;EMAP;True;
2418177;230250;CE;Nordeste;EMAP;True;
184039;290520;BA;Nordeste;EMAD I;True;
184047;290520;BA;Nordeste;EMAP;True;
1503359;313670;MG;Sudeste;EMAD I;True;
2532018;130120;AM;Norte;EMAD I;False;FISIO_OU_AS
2385287;530010;DF;Centro-Oeste;EMAD I;True;
2532093;130120;AM;Norte;EMAP;True;
2217929;230190;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2221780;211130;MA;Nordeste;EMAD I;True;
2310600;231270;CE;Nordeste;EMAD II;False;FISIO_OU_AS
2310627;231270;CE;Nordeste;EMAP;True;
2322757;230395;CE;Nordeste;EMAD II;True;
2331233;310340;MG;Sudeste;EMAD II;False;FISIO_OU_AS
1707108;230190;CE;Nordeste;EMAD I;False;MEDICO
1470280;330490;RJ;Sudeste;EMAD I;True;
2354845;240780;RN;Nordeste;EMAP;True;
2334526;260380;PE;Nordeste;EMAD II;True;
2140349;280030;SE;Nordeste;EMAD I;True;
2382180;292740;BA;Nordeste;EMAD I;False;ENFERMEIRO
2374234;110037;RO;Norte;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2312522;352840;SP;Sudeste;EMAP;True;
2312530;352840;SP;Sudeste;EMAD I;False;MEDICO
2376296;530010;DF;Centro-Oeste;EMAP;True;
2334518;260380;PE;Nordeste;EMAP;True;
2391694;231400;CE;Nordeste;EMAD I;True;
2391708;231400;CE;Nordeste;EMAP;True;
2318253;520170;GO;Centro-Oeste;EMAD II;True;
